CO2,p,T,H2O,Points:0,Points:1,Points:2,H2O
1,1.00E+07,350.1,0,0,0.011329,0.035065,0
1,1.00E+07,350.1,0,0,0.011751,0.035065,0
1,1.00E+07,350.09,0,0,0.012173,0.035065,0
1,1.00E+07,350.09,0,0,0.012595,0.035065,0
1,1.00E+07,350.09,0,0,0.013017,0.035065,0
1,1.00E+07,350.09,0,0,0.013439,0.035065,0
1,1.00E+07,350.09,0,0,0.013861,0.035065,0
1,1.00E+07,350.09,0,0,0.014283,0.035065,0
1,1.00E+07,350.09,0,0,0.014705,0.035065,0
1,1.00E+07,350.09,0,0,0.015127,0.035065,0
1,1.00E+07,350.09,0,0,0.015549,0.035065,0
1,1.00E+07,350.18,0,0,0.005,0.035495,0
1,1.00E+07,350.18,0,0,0.0054219,0.035495,0
1,1.00E+07,350.17,0,0,0.0058439,0.035495,0
1,1.00E+07,350.17,0,0,0.0062658,0.035495,0
1,1.00E+07,350.16,0,0,0.0066878,0.035495,0
1,1.00E+07,350.15,0,0,0.0071097,0.035495,0
1,1.00E+07,350.15,0,0,0.0075317,0.035495,0
1,1.00E+07,350.14,0,0,0.0079536,0.035495,0
1,1.00E+07,350.13,0,0,0.0083756,0.035495,0
1,1.00E+07,350.13,0,0,0.0087975,0.035495,0
1,1.00E+07,350.12,0,0,0.0092195,0.035495,0
1,1.00E+07,350.12,0,0,0.0096414,0.035495,0
1,1.00E+07,350.11,0,0,0.010063,0.035495,0
1,1.00E+07,350.11,0,0,0.010485,0.035495,0
1,1.00E+07,350.1,0,0,0.010907,0.035495,0
1,1.00E+07,350.1,0,0,0.011329,0.035495,0
1,1.00E+07,350.09,0,0,0.011751,0.035495,0
1,1.00E+07,350.09,0,0,0.012173,0.035495,0
1,1.00E+07,350.09,0,0,0.012595,0.035495,0
1,1.00E+07,350.09,0,0,0.013017,0.035495,0
1,1.00E+07,350.09,0,0,0.013439,0.035495,0
1,1.00E+07,350.09,0,0,0.013861,0.035495,0
1,1.00E+07,350.09,0,0,0.014283,0.035495,0
1,1.00E+07,350.09,0,0,0.014705,0.035495,0
1,1.00E+07,350.09,0,0,0.015127,0.035495,0
1,1.00E+07,350.09,0,0,0.015549,0.035495,0
1,1.00E+07,350.18,0,0,0.005,0.035927,0
1,1.00E+07,350.18,0,0,0.0054219,0.035927,0
1,1.00E+07,350.17,0,0,0.0058439,0.035927,0
1,1.00E+07,350.17,0,0,0.0062658,0.035927,0
1,1.00E+07,350.16,0,0,0.0066878,0.035927,0
1,1.00E+07,350.15,0,0,0.0071097,0.035927,0
1,1.00E+07,350.15,0,0,0.0075317,0.035927,0
1,1.00E+07,350.14,0,0,0.0079536,0.035927,0
1,1.00E+07,350.13,0,0,0.0083756,0.035927,0
1,1.00E+07,350.13,0,0,0.0087975,0.035927,0
1,1.00E+07,350.12,0,0,0.0092195,0.035927,0
1,1.00E+07,350.12,0,0,0.0096414,0.035927,0
1,1.00E+07,350.11,0,0,0.010063,0.035927,0
1,1.00E+07,350.11,0,0,0.010485,0.035927,0
1,1.00E+07,350.1,0,0,0.010907,0.035927,0
1,1.00E+07,350.1,0,0,0.011329,0.035927,0
1,1.00E+07,350.09,0,0,0.011751,0.035927,0
1,1.00E+07,350.09,0,0,0.012173,0.035927,0
1,1.00E+07,350.09,0,0,0.012595,0.035927,0
1,1.00E+07,350.09,0,0,0.013017,0.035927,0
1,1.00E+07,350.09,0,0,0.013439,0.035927,0
1,1.00E+07,350.09,0,0,0.013861,0.035927,0
1,1.00E+07,350.09,0,0,0.014283,0.035927,0
1,1.00E+07,350.09,0,0,0.014705,0.035927,0
1,1.00E+07,350.09,0,0,0.015127,0.035927,0
1,1.00E+07,350.09,0,0,0.015549,0.035927,0
1,1.00E+07,350.18,0,0,0.005,0.036362,0
1,1.00E+07,350.18,0,0,0.0054219,0.036362,0
1,1.00E+07,350.17,0,0,0.0058439,0.036362,0
1,1.00E+07,350.17,0,0,0.0062658,0.036362,0
1,1.00E+07,350.16,0,0,0.0066878,0.036362,0
1,1.00E+07,350.15,0,0,0.0071097,0.036362,0
1,1.00E+07,350.15,0,0,0.0075317,0.036362,0
1,1.00E+07,350.14,0,0,0.0079536,0.036362,0
1,1.00E+07,350.13,0,0,0.0083756,0.036362,0
1,1.00E+07,350.13,0,0,0.0087975,0.036362,0
1,1.00E+07,350.12,0,0,0.0092195,0.036362,0
1,1.00E+07,350.11,0,0,0.0096414,0.036362,0
1,1.00E+07,350.11,0,0,0.010063,0.036362,0
1,1.00E+07,350.1,0,0,0.010485,0.036362,0
1,1.00E+07,350.1,0,0,0.010907,0.036362,0
1,1.00E+07,350.1,0,0,0.011329,0.036362,0
1,1.00E+07,350.09,0,0,0.011751,0.036362,0
1,1.00E+07,350.09,0,0,0.012173,0.036362,0
1,1.00E+07,350.09,0,0,0.012595,0.036362,0
1,1.00E+07,350.09,0,0,0.013017,0.036362,0
1,1.00E+07,350.09,0,0,0.013439,0.036362,0
1,1.00E+07,350.09,0,0,0.013861,0.036362,0
1,1.00E+07,350.09,0,0,0.014283,0.036362,0
1,1.00E+07,350.09,0,0,0.014705,0.036362,0
1,1.00E+07,350.09,0,0,0.015127,0.036362,0
1,1.00E+07,350.09,0,0,0.015549,0.036362,0
1,1.00E+07,350.18,0,0,0.005,0.0368,0
1,1.00E+07,350.18,0,0,0.0054219,0.0368,0
1,1.00E+07,350.17,0,0,0.0058439,0.0368,0
1,1.00E+07,350.17,0,0,0.0062658,0.0368,0
1,1.00E+07,350.16,0,0,0.0066878,0.0368,0
1,1.00E+07,350.15,0,0,0.0071097,0.0368,0
1,1.00E+07,350.15,0,0,0.0075317,0.0368,0
1,1.00E+07,350.14,0,0,0.0079536,0.0368,0
1,1.00E+07,350.13,0,0,0.0083756,0.0368,0
1,1.00E+07,350.13,0,0,0.0087975,0.0368,0
1,1.00E+07,350.12,0,0,0.0092195,0.0368,0
1,1.00E+07,350.11,0,0,0.0096414,0.0368,0
1,1.00E+07,350.11,0,0,0.010063,0.0368,0
1,1.00E+07,350.1,0,0,0.010485,0.0368,0
1,1.00E+07,350.1,0,0,0.010907,0.0368,0
1,1.00E+07,350.1,0,0,0.011329,0.0368,0
1,1.00E+07,350.09,0,0,0.011751,0.0368,0
1,1.00E+07,350.09,0,0,0.012173,0.0368,0
1,1.00E+07,350.09,0,0,0.012595,0.0368,0
1,1.00E+07,350.09,0,0,0.013017,0.0368,0
1,1.00E+07,350.09,0,0,0.013439,0.0368,0
1,1.00E+07,350.09,0,0,0.013861,0.0368,0
1,1.00E+07,350.09,0,0,0.014283,0.0368,0
1,1.00E+07,350.09,0,0,0.014705,0.0368,0
1,1.00E+07,350.09,0,0,0.015127,0.0368,0
1,1.00E+07,350.09,0,0,0.015549,0.0368,0
1,1.00E+07,350.18,0,0,0.005,0.03724,0
1,1.00E+07,350.18,0,0,0.0054219,0.03724,0
1,1.00E+07,350.17,0,0,0.0058439,0.03724,0
1,1.00E+07,350.17,0,0,0.0062658,0.03724,0
1,1.00E+07,350.16,0,0,0.0066878,0.03724,0
1,1.00E+07,350.15,0,0,0.0071097,0.03724,0
1,1.00E+07,350.15,0,0,0.0075317,0.03724,0
1,1.00E+07,350.14,0,0,0.0079536,0.03724,0
1,1.00E+07,350.13,0,0,0.0083756,0.03724,0
1,1.00E+07,350.13,0,0,0.0087975,0.03724,0
1,1.00E+07,350.12,0,0,0.0092195,0.03724,0
1,1.00E+07,350.11,0,0,0.0096414,0.03724,0
1,1.00E+07,350.11,0,0,0.010063,0.03724,0
1,1.00E+07,350.1,0,0,0.010485,0.03724,0
1,1.00E+07,350.1,0,0,0.010907,0.03724,0
1,1.00E+07,350.1,0,0,0.011329,0.03724,0
1,1.00E+07,350.09,0,0,0.011751,0.03724,0
1,1.00E+07,350.09,0,0,0.012173,0.03724,0
1,1.00E+07,350.09,0,0,0.012595,0.03724,0
1,1.00E+07,350.09,0,0,0.013017,0.03724,0
1,1.00E+07,350.09,0,0,0.013439,0.03724,0
1,1.00E+07,350.09,0,0,0.013861,0.03724,0
1,1.00E+07,350.09,0,0,0.014283,0.03724,0
1,1.00E+07,350.09,0,0,0.014705,0.03724,0
1,1.00E+07,350.09,0,0,0.015127,0.03724,0
1,1.00E+07,350.09,0,0,0.015549,0.03724,0
1,1.00E+07,350.18,0,0,0.005,0.037683,0
1,1.00E+07,350.18,0,0,0.0054219,0.037683,0
1,1.00E+07,350.17,0,0,0.0058439,0.037683,0
1,1.00E+07,350.17,0,0,0.0062658,0.037683,0
1,1.00E+07,350.16,0,0,0.0066878,0.037683,0
1,1.00E+07,350.15,0,0,0.0071097,0.037683,0
1,1.00E+07,350.15,0,0,0.0075317,0.037683,0
1,1.00E+07,350.14,0,0,0.0079536,0.037683,0
1,1.00E+07,350.13,0,0,0.0083756,0.037683,0
1,1.00E+07,350.13,0,0,0.0087975,0.037683,0
1,1.00E+07,350.12,0,0,0.0092195,0.037683,0
1,1.00E+07,350.11,0,0,0.0096414,0.037683,0
1,1.00E+07,350.11,0,0,0.010063,0.037683,0
1,1.00E+07,350.11,0,0,0.010485,0.037683,0
1,1.00E+07,350.1,0,0,0.010907,0.037683,0
1,1.00E+07,350.1,0,0,0.011329,0.037683,0
1,1.00E+07,350.09,0,0,0.011751,0.037683,0
1,1.00E+07,350.09,0,0,0.012173,0.037683,0
1,1.00E+07,350.09,0,0,0.012595,0.037683,0
1,1.00E+07,350.09,0,0,0.013017,0.037683,0
1,1.00E+07,350.09,0,0,0.013439,0.037683,0
1,1.00E+07,350.09,0,0,0.013861,0.037683,0
1,1.00E+07,350.09,0,0,0.014283,0.037683,0
1,1.00E+07,350.09,0,0,0.014705,0.037683,0
1,1.00E+07,350.09,0,0,0.015127,0.037683,0
1,1.00E+07,350.09,0,0,0.015549,0.037683,0
1,1.00E+07,350.18,0,0,0.005,0.038129,0
1,1.00E+07,350.18,0,0,0.0054219,0.038129,0
1,1.00E+07,350.17,0,0,0.0058439,0.038129,0
1,1.00E+07,350.17,0,0,0.0062658,0.038129,0
1,1.00E+07,350.16,0,0,0.0066878,0.038129,0
1,1.00E+07,350.15,0,0,0.0071097,0.038129,0
1,1.00E+07,350.15,0,0,0.0075317,0.038129,0
1,1.00E+07,350.14,0,0,0.0079536,0.038129,0
1,1.00E+07,350.13,0,0,0.0083756,0.038129,0
1,1.00E+07,350.13,0,0,0.0087975,0.038129,0
1,1.00E+07,350.12,0,0,0.0092195,0.038129,0
1,1.00E+07,350.12,0,0,0.0096414,0.038129,0
1,1.00E+07,350.11,0,0,0.010063,0.038129,0
1,1.00E+07,350.11,0,0,0.010485,0.038129,0
1,1.00E+07,350.1,0,0,0.010907,0.038129,0
1,1.00E+07,350.1,0,0,0.011329,0.038129,0
1,1.00E+07,350.09,0,0,0.011751,0.038129,0
1,1.00E+07,350.09,0,0,0.012173,0.038129,0
1,1.00E+07,350.09,0,0,0.012595,0.038129,0
1,1.00E+07,350.09,0,0,0.013017,0.038129,0
1,1.00E+07,350.09,0,0,0.013439,0.038129,0
1,1.00E+07,350.09,0,0,0.013861,0.038129,0
1,1.00E+07,350.09,0,0,0.014283,0.038129,0
1,1.00E+07,350.09,0,0,0.014705,0.038129,0
1,1.00E+07,350.09,0,0,0.015127,0.038129,0
1,1.00E+07,350.09,0,0,0.015549,0.038129,0
1,1.00E+07,350.18,0,0,0.005,0.038577,0
1,1.00E+07,350.18,0,0,0.0054219,0.038577,0
1,1.00E+07,350.17,0,0,0.0058439,0.038577,0
1,1.00E+07,350.17,0,0,0.0062658,0.038577,0
1,1.00E+07,350.16,0,0,0.0066878,0.038577,0
1,1.00E+07,350.15,0,0,0.0071097,0.038577,0
1,1.00E+07,350.15,0,0,0.0075317,0.038577,0
1,1.00E+07,350.14,0,0,0.0079536,0.038577,0
1,1.00E+07,350.13,0,0,0.0083756,0.038577,0
1,1.00E+07,350.13,0,0,0.0087975,0.038577,0
1,1.00E+07,350.12,0,0,0.0092195,0.038577,0
1,1.00E+07,350.12,0,0,0.0096414,0.038577,0
1,1.00E+07,350.11,0,0,0.010063,0.038577,0
1,1.00E+07,350.11,0,0,0.010485,0.038577,0
1,1.00E+07,350.1,0,0,0.010907,0.038577,0
1,1.00E+07,350.1,0,0,0.011329,0.038577,0
1,1.00E+07,350.1,0,0,0.011751,0.038577,0
1,1.00E+07,350.09,0,0,0.012173,0.038577,0
1,1.00E+07,350.09,0,0,0.012595,0.038577,0
1,1.00E+07,350.09,0,0,0.013017,0.038577,0
1,1.00E+07,350.09,0,0,0.013439,0.038577,0
1,1.00E+07,350.09,0,0,0.013861,0.038577,0
1,1.00E+07,350.09,0,0,0.014283,0.038577,0
1,1.00E+07,350.09,0,0,0.014705,0.038577,0
1,1.00E+07,350.09,0,0,0.015127,0.038577,0
1,1.00E+07,350.09,0,0,0.015549,0.038577,0
1,1.00E+07,350.18,0,0,0.005,0.039028,0
1,1.00E+07,350.18,0,0,0.0054219,0.039028,0
1,1.00E+07,350.17,0,0,0.0058439,0.039028,0
1,1.00E+07,350.17,0,0,0.0062658,0.039028,0
1,1.00E+07,350.16,0,0,0.0066878,0.039028,0
1,1.00E+07,350.15,0,0,0.0071097,0.039028,0
1,1.00E+07,350.15,0,0,0.0075317,0.039028,0
1,1.00E+07,350.14,0,0,0.0079536,0.039028,0
1,1.00E+07,350.13,0,0,0.0083756,0.039028,0
1,1.00E+07,350.13,0,0,0.0087975,0.039028,0
1,1.00E+07,350.12,0,0,0.0092195,0.039028,0
1,1.00E+07,350.12,0,0,0.0096414,0.039028,0
1,1.00E+07,350.11,0,0,0.010063,0.039028,0
1,1.00E+07,350.11,0,0,0.010485,0.039028,0
1,1.00E+07,350.1,0,0,0.010907,0.039028,0
1,1.00E+07,350.1,0,0,0.011329,0.039028,0
1,1.00E+07,350.1,0,0,0.011751,0.039028,0
1,1.00E+07,350.09,0,0,0.012173,0.039028,0
1,1.00E+07,350.09,0,0,0.012595,0.039028,0
1,1.00E+07,350.09,0,0,0.013017,0.039028,0
1,1.00E+07,350.09,0,0,0.013439,0.039028,0
1,1.00E+07,350.09,0,0,0.013861,0.039028,0
1,1.00E+07,350.09,0,0,0.014283,0.039028,0
1,1.00E+07,350.09,0,0,0.014705,0.039028,0
1,1.00E+07,350.09,0,0,0.015127,0.039028,0
1,1.00E+07,350.09,0,0,0.015549,0.039028,0
1,1.00E+07,350.19,0,0,0.005,0.039482,0
1,1.00E+07,350.18,0,0,0.0054219,0.039482,0
1,1.00E+07,350.17,0,0,0.0058439,0.039482,0
1,1.00E+07,350.17,0,0,0.0062658,0.039482,0
1,1.00E+07,350.16,0,0,0.0066878,0.039482,0
1,1.00E+07,350.16,0,0,0.0071097,0.039482,0
1,1.00E+07,350.15,0,0,0.0075317,0.039482,0
1,1.00E+07,350.14,0,0,0.0079536,0.039482,0
1,1.00E+07,350.13,0,0,0.0083756,0.039482,0
1,1.00E+07,350.13,0,0,0.0087975,0.039482,0
1,1.00E+07,350.12,0,0,0.0092195,0.039482,0
1,1.00E+07,350.12,0,0,0.0096414,0.039482,0
1,1.00E+07,350.11,0,0,0.010063,0.039482,0
1,1.00E+07,350.11,0,0,0.010485,0.039482,0
1,1.00E+07,350.1,0,0,0.010907,0.039482,0
1,1.00E+07,350.1,0,0,0.011329,0.039482,0
1,1.00E+07,350.1,0,0,0.011751,0.039482,0
1,1.00E+07,350.09,0,0,0.012173,0.039482,0
1,1.00E+07,350.09,0,0,0.012595,0.039482,0
1,1.00E+07,350.09,0,0,0.013017,0.039482,0
1,1.00E+07,350.09,0,0,0.013439,0.039482,0
1,1.00E+07,350.09,0,0,0.013861,0.039482,0
1,1.00E+07,350.09,0,0,0.014283,0.039482,0
1,1.00E+07,350.09,0,0,0.014705,0.039482,0
1,1.00E+07,350.09,0,0,0.015127,0.039482,0
1,1.00E+07,350.09,0,0,0.015549,0.039482,0
1,1.00E+07,350.19,0,0,0.005,0.039939,0
1,1.00E+07,350.18,0,0,0.0054219,0.039939,0
1,1.00E+07,350.18,0,0,0.0058439,0.039939,0
1,1.00E+07,350.17,0,0,0.0062658,0.039939,0
1,1.00E+07,350.16,0,0,0.0066878,0.039939,0
1,1.00E+07,350.16,0,0,0.0071097,0.039939,0
1,1.00E+07,350.15,0,0,0.0075317,0.039939,0
1,1.00E+07,350.14,0,0,0.0079536,0.039939,0
1,1.00E+07,350.14,0,0,0.0083756,0.039939,0
1,1.00E+07,350.13,0,0,0.0087975,0.039939,0
1,1.00E+07,350.12,0,0,0.0092195,0.039939,0
1,1.00E+07,350.12,0,0,0.0096414,0.039939,0
1,1.00E+07,350.11,0,0,0.010063,0.039939,0
1,1.00E+07,350.11,0,0,0.010485,0.039939,0
1,1.00E+07,350.1,0,0,0.010907,0.039939,0
1,1.00E+07,350.1,0,0,0.011329,0.039939,0
1,1.00E+07,350.1,0,0,0.011751,0.039939,0
1,1.00E+07,350.09,0,0,0.012173,0.039939,0
1,1.00E+07,350.09,0,0,0.012595,0.039939,0
1,1.00E+07,350.09,0,0,0.013017,0.039939,0
1,1.00E+07,350.09,0,0,0.013439,0.039939,0
1,1.00E+07,350.09,0,0,0.013861,0.039939,0
1,1.00E+07,350.09,0,0,0.014283,0.039939,0
1,1.00E+07,350.09,0,0,0.014705,0.039939,0
1,1.00E+07,350.09,0,0,0.015127,0.039939,0
1,1.00E+07,350.09,0,0,0.015549,0.039939,0
1,1.00E+07,350.19,0,0,0.005,0.040398,0
1,1.00E+07,350.18,0,0,0.0054219,0.040398,0
1,1.00E+07,350.18,0,0,0.0058439,0.040398,0
1,1.00E+07,350.17,0,0,0.0062658,0.040398,0
1,1.00E+07,350.16,0,0,0.0066878,0.040398,0
1,1.00E+07,350.16,0,0,0.0071097,0.040398,0
1,1.00E+07,350.15,0,0,0.0075317,0.040398,0
1,1.00E+07,350.14,0,0,0.0079536,0.040398,0
1,1.00E+07,350.14,0,0,0.0083756,0.040398,0
1,1.00E+07,350.13,0,0,0.0087975,0.040398,0
1,1.00E+07,350.12,0,0,0.0092195,0.040398,0
1,1.00E+07,350.12,0,0,0.0096414,0.040398,0
1,1.00E+07,350.11,0,0,0.010063,0.040398,0
1,1.00E+07,350.11,0,0,0.010485,0.040398,0
1,1.00E+07,350.1,0,0,0.010907,0.040398,0
1,1.00E+07,350.1,0,0,0.011329,0.040398,0
1,1.00E+07,350.1,0,0,0.011751,0.040398,0
1,1.00E+07,350.09,0,0,0.012173,0.040398,0
1,1.00E+07,350.09,0,0,0.012595,0.040398,0
1,1.00E+07,350.09,0,0,0.013017,0.040398,0
1,1.00E+07,350.09,0,0,0.013439,0.040398,0
1,1.00E+07,350.09,0,0,0.013861,0.040398,0
1,1.00E+07,350.09,0,0,0.014283,0.040398,0
1,1.00E+07,350.09,0,0,0.014705,0.040398,0
1,1.00E+07,350.09,0,0,0.015127,0.040398,0
1,1.00E+07,350.09,0,0,0.015549,0.040398,0
1,1.00E+07,350.19,0,0,0.005,0.04086,0
1,1.00E+07,350.18,0,0,0.0054219,0.04086,0
1,1.00E+07,350.18,0,0,0.0058439,0.04086,0
1,1.00E+07,350.17,0,0,0.0062658,0.04086,0
1,1.00E+07,350.16,0,0,0.0066878,0.04086,0
1,1.00E+07,350.16,0,0,0.0071097,0.04086,0
1,1.00E+07,350.15,0,0,0.0075317,0.04086,0
1,1.00E+07,350.14,0,0,0.0079536,0.04086,0
1,1.00E+07,350.14,0,0,0.0083756,0.04086,0
1,1.00E+07,350.13,0,0,0.0087975,0.04086,0
1,1.00E+07,350.12,0,0,0.0092195,0.04086,0
1,1.00E+07,350.12,0,0,0.0096414,0.04086,0
1,1.00E+07,350.11,0,0,0.010063,0.04086,0
1,1.00E+07,350.11,0,0,0.010485,0.04086,0
1,1.00E+07,350.1,0,0,0.010907,0.04086,0
1,1.00E+07,350.1,0,0,0.011329,0.04086,0
1,1.00E+07,350.1,0,0,0.011751,0.04086,0
1,1.00E+07,350.1,0,0,0.012173,0.04086,0
1,1.00E+07,350.09,0,0,0.012595,0.04086,0
1,1.00E+07,350.09,0,0,0.013017,0.04086,0
1,1.00E+07,350.09,0,0,0.013439,0.04086,0
1,1.00E+07,350.09,0,0,0.013861,0.04086,0
1,1.00E+07,350.09,0,0,0.014283,0.04086,0
1,1.00E+07,350.09,0,0,0.014705,0.04086,0
1,1.00E+07,350.09,0,0,0.015127,0.04086,0
1,1.00E+07,350.09,0,0,0.015549,0.04086,0
1,1.00E+07,350.19,0,0,0.005,0.041325,0
1,1.00E+07,350.18,0,0,0.0054219,0.041325,0
1,1.00E+07,350.18,0,0,0.0058439,0.041325,0
1,1.00E+07,350.17,0,0,0.0062658,0.041325,0
1,1.00E+07,350.16,0,0,0.0066878,0.041325,0
1,1.00E+07,350.16,0,0,0.0071097,0.041325,0
1,1.00E+07,350.15,0,0,0.0075317,0.041325,0
1,1.00E+07,350.14,0,0,0.0079536,0.041325,0
1,1.00E+07,350.14,0,0,0.0083756,0.041325,0
1,1.00E+07,350.13,0,0,0.0087975,0.041325,0
1,1.00E+07,350.12,0,0,0.0092195,0.041325,0
1,1.00E+07,350.12,0,0,0.0096414,0.041325,0
1,1.00E+07,350.11,0,0,0.010063,0.041325,0
1,1.00E+07,350.11,0,0,0.010485,0.041325,0
1,1.00E+07,350.1,0,0,0.010907,0.041325,0
1,1.00E+07,350.1,0,0,0.011329,0.041325,0
1,1.00E+07,350.1,0,0,0.011751,0.041325,0
1,1.00E+07,350.1,0,0,0.012173,0.041325,0
1,1.00E+07,350.09,0,0,0.012595,0.041325,0
1,1.00E+07,350.09,0,0,0.013017,0.041325,0
1,1.00E+07,350.09,0,0,0.013439,0.041325,0
1,1.00E+07,350.09,0,0,0.013861,0.041325,0
1,1.00E+07,350.09,0,0,0.014283,0.041325,0
1,1.00E+07,350.09,0,0,0.014705,0.041325,0
1,1.00E+07,350.09,0,0,0.015127,0.041325,0
1,1.00E+07,350.09,0,0,0.015549,0.041325,0
1,1.00E+07,350.19,0,0,0.005,0.041793,0
1,1.00E+07,350.18,0,0,0.0054219,0.041793,0
1,1.00E+07,350.18,0,0,0.0058439,0.041793,0
1,1.00E+07,350.17,0,0,0.0062658,0.041793,0
1,1.00E+07,350.16,0,0,0.0066878,0.041793,0
1,1.00E+07,350.16,0,0,0.0071097,0.041793,0
1,1.00E+07,350.15,0,0,0.0075317,0.041793,0
1,1.00E+07,350.14,0,0,0.0079536,0.041793,0
1,1.00E+07,350.14,0,0,0.0083756,0.041793,0
1,1.00E+07,350.13,0,0,0.0087975,0.041793,0
1,1.00E+07,350.12,0,0,0.0092195,0.041793,0
1,1.00E+07,350.12,0,0,0.0096414,0.041793,0
1,1.00E+07,350.11,0,0,0.010063,0.041793,0
1,1.00E+07,350.11,0,0,0.010485,0.041793,0
1,1.00E+07,350.1,0,0,0.010907,0.041793,0
1,1.00E+07,350.1,0,0,0.011329,0.041793,0
1,1.00E+07,350.1,0,0,0.011751,0.041793,0
1,1.00E+07,350.1,0,0,0.012173,0.041793,0
1,1.00E+07,350.09,0,0,0.012595,0.041793,0
1,1.00E+07,350.09,0,0,0.013017,0.041793,0
1,1.00E+07,350.09,0,0,0.013439,0.041793,0
1,1.00E+07,350.09,0,0,0.013861,0.041793,0
1,1.00E+07,350.09,0,0,0.014283,0.041793,0
1,1.00E+07,350.09,0,0,0.014705,0.041793,0
1,1.00E+07,350.09,0,0,0.015127,0.041793,0
1,1.00E+07,350.09,0,0,0.015549,0.041793,0
1,1.00E+07,350.19,0,0,0.005,0.042264,0
1,1.00E+07,350.18,0,0,0.0054219,0.042264,0
1,1.00E+07,350.18,0,0,0.0058439,0.042264,0
1,1.00E+07,350.17,0,0,0.0062658,0.042264,0
1,1.00E+07,350.16,0,0,0.0066878,0.042264,0
1,1.00E+07,350.16,0,0,0.0071097,0.042264,0
1,1.00E+07,350.15,0,0,0.0075317,0.042264,0
1,1.00E+07,350.14,0,0,0.0079536,0.042264,0
1,1.00E+07,350.14,0,0,0.0083756,0.042264,0
1,1.00E+07,350.13,0,0,0.0087975,0.042264,0
1,1.00E+07,350.12,0,0,0.0092195,0.042264,0
1,1.00E+07,350.12,0,0,0.0096414,0.042264,0
1,1.00E+07,350.11,0,0,0.010063,0.042264,0
1,1.00E+07,350.11,0,0,0.010485,0.042264,0
1,1.00E+07,350.1,0,0,0.010907,0.042264,0
1,1.00E+07,350.1,0,0,0.011329,0.042264,0
1,1.00E+07,350.1,0,0,0.011751,0.042264,0
1,1.00E+07,350.09,0,0,0.012173,0.042264,0
1,1.00E+07,350.09,0,0,0.012595,0.042264,0
1,1.00E+07,350.09,0,0,0.013017,0.042264,0
1,1.00E+07,350.09,0,0,0.013439,0.042264,0
1,1.00E+07,350.09,0,0,0.013861,0.042264,0
1,1.00E+07,350.09,0,0,0.014283,0.042264,0
1,1.00E+07,350.09,0,0,0.014705,0.042264,0
1,1.00E+07,350.09,0,0,0.015127,0.042264,0
1,1.00E+07,350.09,0,0,0.015549,0.042264,0
1,1.00E+07,350.19,0,0,0.005,0.042737,0
1,1.00E+07,350.18,0,0,0.0054219,0.042737,0
1,1.00E+07,350.17,0,0,0.0058439,0.042737,0
1,1.00E+07,350.17,0,0,0.0062658,0.042737,0
1,1.00E+07,350.16,0,0,0.0066878,0.042737,0
1,1.00E+07,350.16,0,0,0.0071097,0.042737,0
1,1.00E+07,350.15,0,0,0.0075317,0.042737,0
1,1.00E+07,350.14,0,0,0.0079536,0.042737,0
1,1.00E+07,350.13,0,0,0.0083756,0.042737,0
1,1.00E+07,350.13,0,0,0.0087975,0.042737,0
1,1.00E+07,350.12,0,0,0.0092195,0.042737,0
1,1.00E+07,350.12,0,0,0.0096414,0.042737,0
1,1.00E+07,350.11,0,0,0.010063,0.042737,0
1,1.00E+07,350.11,0,0,0.010485,0.042737,0
1,1.00E+07,350.1,0,0,0.010907,0.042737,0
1,1.00E+07,350.1,0,0,0.011329,0.042737,0
1,1.00E+07,350.1,0,0,0.011751,0.042737,0
1,1.00E+07,350.09,0,0,0.012173,0.042737,0
1,1.00E+07,350.09,0,0,0.012595,0.042737,0
1,1.00E+07,350.09,0,0,0.013017,0.042737,0
1,1.00E+07,350.09,0,0,0.013439,0.042737,0
1,1.00E+07,350.09,0,0,0.013861,0.042737,0
1,1.00E+07,350.09,0,0,0.014283,0.042737,0
1,1.00E+07,350.09,0,0,0.014705,0.042737,0
1,1.00E+07,350.09,0,0,0.015127,0.042737,0
1,1.00E+07,350.09,0,0,0.015549,0.042737,0
1,1.00E+07,350.18,0,0,0.005,0.043213,0
1,1.00E+07,350.18,0,0,0.0054219,0.043213,0
1,1.00E+07,350.17,0,0,0.0058439,0.043213,0
1,1.00E+07,350.17,0,0,0.0062658,0.043213,0
1,1.00E+07,350.16,0,0,0.0066878,0.043213,0
1,1.00E+07,350.15,0,0,0.0071097,0.043213,0
1,1.00E+07,350.15,0,0,0.0075317,0.043213,0
1,1.00E+07,350.14,0,0,0.0079536,0.043213,0
1,1.00E+07,350.13,0,0,0.0083756,0.043213,0
1,1.00E+07,350.13,0,0,0.0087975,0.043213,0
1,1.00E+07,350.12,0,0,0.0092195,0.043213,0
1,1.00E+07,350.11,0,0,0.0096414,0.043213,0
1,1.00E+07,350.11,0,0,0.010063,0.043213,0
1,1.00E+07,350.1,0,0,0.010485,0.043213,0
1,1.00E+07,350.1,0,0,0.010907,0.043213,0
1,1.00E+07,350.1,0,0,0.011329,0.043213,0
1,1.00E+07,350.09,0,0,0.011751,0.043213,0
1,1.00E+07,350.09,0,0,0.012173,0.043213,0
1,1.00E+07,350.09,0,0,0.012595,0.043213,0
1,1.00E+07,350.09,0,0,0.013017,0.043213,0
1,1.00E+07,350.09,0,0,0.013439,0.043213,0
1,1.00E+07,350.09,0,0,0.013861,0.043213,0
