347  694000  0.6  8.02015  268751  1199.6  938.027  334.408  1216.27  0.000479919  0.983935  0  0.6  0.6  1
350  694000  0.6  7.94756  271551  1203.41  942.007  335.726  1227.33  0.00048373  0.984411  0  0.6  0.6  1
200  892000  0.6  19.5696  29077.5  1581.56  1174.56  254.064  75568  0.000612692  0.899231  0  0.966864  0.286578  0.983089
203  892000  0.6  19.2276  41790.6  1548.06  1149.06  256.622  71251.9  0.000521283  0.9017  0  0.969571  0.331293  0.985675
206  892000  0.6  18.9024  57125.4  1501.14  1113.41  259  64718.8  0.000450668  0.903855  0  0.972364  0.38107  0.988456
209  892000  0.6  18.5937  76184.2  1434.55  1062.91  261.162  54938.5  0.000395395  0.905675  0  0.975261  0.436213  0.99145
212  892000  0.6  18.3011  100798  1337.85  989.652  263.061  40185.7  0.00035158  0.907132  0  0.978278  0.497015  0.994672
215  892000  0.6  18.0247  134242  1192.33  879.454  264.647  17353.7  0.00031643  0.908191  0  0.98143  0.563742  0.998139
218  892000  0.6  17.7333  157660  1089.22  802.043  266.288  890.336  0.000303361  0.910409  0  0.6  0.6  1
221  892000  0.6  17.4237  160060  1089.76  803.799  268.248  898.359  0.000307718  0.914012  0  0.6  0.6  1
224  892000  0.6  17.1264  162465  1090.49  805.678  270.181  906.55  0.000312065  0.917424  0  0.6  0.6  1
227  892000  0.6  16.8406  164876  1091.4  807.671  272.088  914.896  0.000316405  0.92066  0  0.6  0.6  1
230  892000  0.6  16.5657  167291  1092.47  809.774  273.969  923.391  0.000320734  0.923731  0  0.6  0.6  1
233  892000  0.6  16.3009  169713  1093.7  811.98  275.826  932.034  0.000325055  0.926648  0  0.6  0.6  1
236  892000  0.6  16.0457  172141  1095.08  814.284  277.66  940.791  0.000329365  0.929422  0  0.6  0.6  1
239  892000  0.6  15.7994  174576  1096.6  816.683  279.472  949.683  0.000333665  0.932062  0  0.6  0.6  1
242  892000  0.6  15.5616  177018  1098.25  819.171  281.262  958.695  0.000337954  0.934575  0  0.6  0.6  1
245  892000  0.6  15.3317  179466  1100.02  821.744  283.032  967.821  0.000342232  0.936971  0  0.6  0.6  1
248  892000  0.6  15.1094  181923  1101.91  824.398  284.781  977.055  0.000346498  0.939256  0  0.6  0.6  1
251  892000  0.6  14.8942  184386  1103.92  827.13  286.511  986.392  0.000350753  0.941437  0  0.6  0.6  1
254  892000  0.6  14.6858  186858  1106.03  829.936  288.222  995.829  0.000354997  0.94352  0  0.6  0.6  1
257  892000  0.6  14.4839  189338  1108.24  832.812  289.915  1005.36  0.000359228  0.945511  0  0.6  0.6  1
260  892000  0.6  14.288  191826  1110.55  835.755  291.59  1014.98  0.000363446  0.947414  0  0.6  0.6  1
263  892000  0.6  14.0979  194323  1112.95  838.763  293.248  1024.69  0.000367652  0.949236  0  0.6  0.6  1
266  892000  0.6  13.9133  196829  1115.44  841.832  294.89  1034.49  0.000371845  0.950979  0  0.6  0.6  1
269  892000  0.6  13.734  199344  1118  844.96  296.516  1044.36  0.000376026  0.95265  0  0.6  0.6  1
272  892000  0.6  13.5598  201867  1120.65  848.143  298.126  1054.31  0.000380193  0.954251  0  0.6  0.6  1
275  892000  0.6  13.3903  204401  1123.37  851.38  299.721  1064.34  0.000384347  0.955787  0  0.6  0.6  1
278  892000  0.6  13.2254  206943  1126.17  854.667  301.302  1074.44  0.000388487  0.95726  0  0.6  0.6  1
281  892000  0.6  13.0649  209496  1129.03  858.003  302.869  1084.6  0.000392614  0.958674  0  0.6  0.6  1
284  892000  0.6  12.9086  212058  1131.95  861.384  304.421  1094.84  0.000396728  0.960032  0  0.6  0.6  1
287  892000  0.6  12.7563  214630  1134.94  864.81  305.961  1105.14  0.000400828  0.961336  0  0.6  0.6  1
290  892000  0.6  12.6079  217213  1137.98  868.276  307.487  1115.5  0.000404914  0.96259  0  0.6  0.6  1
293  892000  0.6  12.4632  219806  1141.08  871.783  309.001  1125.92  0.000408986  0.963796  0  0.6  0.6  1
296  892000  0.6  12.3221  222409  1144.23  875.326  310.502  1136.4  0.000413045  0.964956  0  0.6  0.6  1
299  892000  0.6  12.1844  225022  1147.43  878.906  311.991  1146.93  0.000417089  0.966073  0  0.6  0.6  1
302  892000  0.6  12.0499  227646  1150.67  882.519  313.469  1157.52  0.00042112  0.967148  0  0.6  0.6  1
305  892000  0.6  11.9186  230281  1153.97  886.164  314.935  1168.16  0.000425137  0.968183  0  0.6  0.6  1
308  892000  0.6  11.7904  232927  1157.3  889.839  316.391  1178.85  0.00042914  0.969181  0  0.6  0.6  1
311  892000  0.6  11.6651  235583  1160.67  893.543  317.835  1189.59  0.000433129  0.970142  0  0.6  0.6  1
314  892000  0.6  11.5426  238251  1164.09  897.273  319.269  1200.38  0.000437104  0.971069  0  0.6  0.6  1
